station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EHBK,2022-01-03 01:25,50.00,44.60,81.61,240.00,13.00,0.00,29.94,M,6.21,M,BKN,BKN,OVC,M,2100.00,2600.00,3000.00,M,M,M,M,M,M,M,M,50.00,EHBK 030125Z AUTO 24013KT 210V280 9999 BKN021 BKN026 OVC030 10/07 Q1014,M
EHBK,2022-01-03 01:55,50.00,44.60,81.61,230.00,14.00,0.00,29.94,M,6.21,24.00,FEW,SCT,BKN,M,1900.00,2300.00,2900.00,M,M,M,M,M,M,M,M,50.00,EHBK 030155Z AUTO 23014G24KT 200V270 9999 FEW019 SCT023 BKN029 10/07 Q1014,M
EHBK,2022-01-03 02:25,48.20,44.60,87.28,230.00,15.00,0.00,29.94,M,6.21,M,BKN,BKN,OVC,M,1800.00,2300.00,2600.00,M,M,M,M,M,M,M,M,41.78,EHBK 030225Z AUTO 23015KT 9999 BKN018 BKN023 OVC026 09/07 Q1014,M
EHBK,2022-01-03 02:55,50.00,44.60,81.61,230.00,15.00,0.00,29.94,M,6.21,M,BKN,OVC,M,M,2100.00,2400.00,M,M,M,M,M,M,M,M,M,50.00,EHBK 030255Z AUTO 23015KT 9999 BKN021 OVC024 10/07 Q1014,M
EHBK,2022-01-03 03:25,50.00,42.80,76.18,230.00,17.00,0.00,29.94,M,6.21,M,FEW,SCT,BKN,M,2100.00,2700.00,3000.00,M,M,M,M,M,M,M,M,50.00,EHBK 030325Z AUTO 23017KT 200V260 9999 FEW021 SCT027 BKN030 10/06 Q1014,M
EHBK,2022-01-03 03:55,50.00,42.80,76.18,230.00,14.00,0.00,29.94,M,6.21,M,FEW,BKN,BKN,M,2000.00,2400.00,2900.00,M,M,M,M,M,M,M,M,50.00,EHBK 030355Z AUTO 23014KT 9999 FEW020 BKN024 BKN029 10/06 Q1014,M
EHBK,2022-01-03 04:25,50.00,42.80,76.18,230.00,14.00,0.00,29.94,M,6.21,M,BKN,OVC,M,M,2100.00,2400.00,M,M,M,M,M,M,M,M,M,50.00,EHBK 030425Z AUTO 23014KT 200V270 9999 BKN021 OVC024 10/06 Q1014,M
EHBK,2022-01-03 04:55,50.00,42.80,76.18,230.00,16.00,0.00,29.94,M,6.21,M,SCT,BKN,BKN,M,1900.00,2400.00,2700.00,M,M,M,M,M,M,M,M,50.00,COR EHBK 030455Z AUTO 23016KT 9999 SCT019 BKN024 BKN027 10/06 Q1014 NOSIG,M
EHBK,2022-01-03 05:25,48.20,44.60,87.28,230.00,15.00,0.00,29.94,M,6.21,M,BKN,OVC,M,M,1900.00,2200.00,M,M,M,M,M,M,M,M,M,41.78,EHBK 030525Z AUTO 23015KT 9999 BKN019 OVC022 09/07 Q1014 NOSIG,M
EHBK,2022-01-03 05:55,48.20,44.60,87.28,230.00,15.00,0.00,29.91,M,6.21,M,SCT,BKN,OVC,M,2100.00,2600.00,3400.00,M,M,M,M,M,M,M,M,41.78,EHBK 030555Z AUTO 23015KT 9999 SCT021 BKN026 OVC034 09/07 Q1013 NOSIG,M
EHBK,2022-01-03 06:25,50.00,44.60,81.61,230.00,14.00,0.00,29.91,M,6.21,M,SCT,OVC,M,M,1900.00,2200.00,M,M,M,M,M,M,M,M,M,50.00,EHBK 030625Z AUTO 23014KT 200V260 9999 SCT019 OVC022 10/07 Q1013 NOSIG,M
EHBK,2022-01-03 06:55,50.00,44.60,81.61,230.00,15.00,0.00,29.91,M,6.21,M,FEW,BKN,BKN,BKN,1500.00,1900.00,2900.00,3700.00,M,M,M,M,M,M,M,50.00,EHBK 030655Z AUTO 23015KT 9999 FEW015CB BKN019 BKN029 BKN037 10/07 Q1013 NOSIG,M
EHBK,2022-01-03 07:25,48.20,44.60,87.28,230.00,16.00,0.00,29.91,M,6.21,M,FEW,BKN,BKN,M,1500.00,2100.00,2500.00,M,M,M,M,M,M,M,M,41.53,EHBK 030725Z AUTO 23016KT 9999 FEW015CB BKN021 BKN025 09/07 Q1013 TEMPO 7000 -SHRA FEW020CB,M
EHBK,2022-01-03 07:55,50.00,44.60,81.61,230.00,15.00,0.00,29.91,M,6.21,M,SCT,OVC,M,M,2200.00,2500.00,M,M,M,M,M,M,M,M,M,50.00,EHBK 030755Z AUTO 23015KT 9999 SCT022 OVC025 10/07 Q1013 TEMPO 7000 -SHRA FEW020CB,M
EHBK,2022-01-03 08:25,50.00,42.80,76.18,230.00,14.00,0.00,29.91,M,6.21,M,FEW,SCT,M,M,2400.00,4600.00,M,M,M,M,M,M,M,M,M,50.00,EHBK 030825Z AUTO 23014KT 9999 FEW024 SCT046 10/06 Q1013 TEMPO 7000 -SHRA FEW020CB,M
EHBK,2022-01-03 08:55,50.00,44.60,81.61,230.00,13.00,0.00,29.91,M,6.21,M,SCT,BKN,BKN,M,2300.00,2700.00,3100.00,M,M,M,M,M,M,M,M,50.00,EHBK 030855Z AUTO 23013KT 200V270 9999 SCT023 BKN027 BKN031 10/07 Q1013 TEMPO 7000 -SHRA FEW020CB,M
EHBK,2022-01-03 09:25,50.00,44.60,81.61,230.00,15.00,0.00,29.91,M,6.21,M,FEW,SCT,OVC,M,2000.00,2800.00,3100.00,M,M,M,M,M,M,M,M,50.00,EHBK 030925Z AUTO 23015KT 9999 FEW020 SCT028 OVC031 10/07 Q1013 NOSIG,M
EHBK,2022-01-03 09:55,50.00,44.60,81.61,230.00,14.00,0.00,29.91,M,6.21,M,BKN,OVC,M,M,2000.00,2400.00,M,M,M,M,M,M,M,M,M,50.00,EHBK 030955Z AUTO 23014KT 210V270 9999 BKN020 OVC024 10/07 Q1013 NOSIG,M
EHBK,2022-01-03 10:25,50.00,44.60,81.61,230.00,16.00,0.00,29.88,M,6.21,M,FEW,BKN,BKN,M,1700.00,2500.00,2900.00,M,M,M,M,M,M,M,M,50.00,EHBK 031025Z AUTO 23016KT 210V270 9999 FEW017 BKN025 BKN029 10/07 Q1012 NOSIG,M
EHBK,2022-01-03 10:55,50.00,44.60,81.61,230.00,16.00,0.00,29.88,M,6.21,M,FEW,BKN,BKN,M,1600.00,2600.00,4500.00,M,M,M,M,M,M,M,M,50.00,EHBK 031055Z AUTO 23016KT 200V260 9999 FEW016 BKN026 BKN045 10/07 Q1012 NOSIG,M
EHBK,2022-01-03 11:25,50.00,44.60,81.61,230.00,15.00,0.00,29.88,M,6.21,M,FEW,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,50.00,EHBK 031125Z AUTO 23015KT 9999 FEW019 10/07 Q1012 NOSIG,M
EHBK,2022-01-03 11:55,50.00,44.60,81.61,230.00,13.00,0.00,29.88,M,6.21,M,FEW,SCT,BKN,OVC,1500.00,1800.00,3400.00,3800.00,-SHRA -DZ,M,M,M,M,M,M,50.00,EHBK 031155Z AUTO 23013KT 210V280 9999 -SHRA -DZ FEW015CB SCT018 BKN034 OVC038 10/07 Q1012 REDZ NOSIG,M
EHBK,2022-01-03 12:25,50.00,44.60,81.61,230.00,17.00,0.00,29.85,M,6.21,M,FEW,SCT,BKN,M,1500.00,3100.00,3700.00,M,-RA,M,M,M,M,M,M,50.00,EHBK 031225Z AUTO 23017KT 9999 -RA FEW015CB SCT031 BKN037 10/07 Q1011 REDZRA NOSIG,M
EHBK,2022-01-03 12:55,50.00,46.40,87.37,230.00,19.00,0.00,29.85,M,3.73,M,SCT,BKN,OVC,M,1600.00,3400.00,3800.00,M,+DZ,M,M,M,M,M,M,50.00,EHBK 031255Z AUTO 23019KT 6000 +DZ SCT016 BKN034 OVC038 10/08 Q1011 NOSIG,M
EHBK,2022-01-03 13:25,48.20,44.60,87.28,230.00,13.00,0.00,29.83,M,5.59,M,FEW,SCT,BKN,M,2100.00,2700.00,3100.00,M,-SHRA,M,M,M,M,M,M,42.32,EHBK 031325Z AUTO 23013KT 210V270 9000 -SHRA FEW021 SCT027 BKN031 09/07 Q1010 REDZ TEMPO 6000 RA,M
EHBK,2022-01-03 13:55,48.20,46.40,93.45,220.00,7.00,0.00,29.83,M,4.97,M,SCT,SCT,OVC,M,1500.00,2500.00,3500.00,M,-RA,M,M,M,M,M,M,44.53,EHBK 031355Z AUTO 22007KT 8000 -RA SCT015CB SCT025 OVC035 09/08 Q1010 TEMPO 6000 RA,M
EHBK,2022-01-03 14:25,48.20,46.40,93.45,240.00,9.00,0.00,29.80,M,5.59,M,BKN,SCT,BKN,M,1500.00,2000.00,2700.00,M,-SHRA,M,M,M,M,M,M,43.66,EHBK 031425Z AUTO 24009KT 200V300 9000 -SHRA BKN015CB SCT020 BKN027 09/08 Q1009 TEMPO 7000 -SHRA RA,M
EHBK,2022-01-03 14:55,48.20,46.40,93.45,290.00,9.00,0.00,29.80,M,3.04,M,FEW,BKN,BKN,M,700.00,800.00,1000.00,M,SHRA,M,M,M,M,M,M,43.66,EHBK 031455Z AUTO 29009KT 230V340 4900 SHRA FEW007 BKN008 BKN010 09/08 Q1009 BECMG BKN018 TEMPO 7000 -SHRA RA SCT008 FEW015CB,M
EHBK,2022-01-03 15:25,46.40,46.40,100.00,240.00,9.00,0.00,29.80,M,4.97,M,FEW,SCT,BKN,FEW,600.00,1000.00,1300.00,1500.00,-SHRA,M,M,M,M,M,M,41.42,EHBK 031525Z AUTO 24009KT 210V280 8000 -SHRA FEW006 SCT010 BKN013 FEW015CB 08/08 Q1009 RERA BECMG 9999 -RA BKN040 TEMPO 7000 -SHRA RA,M
EHBK,2022-01-03 15:55,46.40,44.60,93.40,240.00,10.00,0.00,29.80,M,6.21,M,FEW,SCT,M,M,3600.00,4500.00,M,M,-RA,M,M,M,M,M,M,41.03,EHBK 031555Z AUTO 24010KT 210V270 9999 -RA FEW036 SCT045 08/07 Q1009 REDZRA NOSIG,M
EHBK,2022-01-03 16:25,48.20,44.60,87.28,230.00,11.00,0.00,29.77,M,6.21,M,SCT,OVC,M,M,3200.00,3600.00,M,M,-RA,M,M,M,M,M,M,42.94,EHBK 031625Z AUTO 23011KT 200V260 9999 -RA SCT032 OVC036 09/07 Q1008 REDZRA NOSIG,M
EHBK,2022-01-03 16:55,48.20,44.60,87.28,230.00,12.00,0.00,29.77,M,6.21,M,FEW,SCT,BKN,M,3100.00,3600.00,4200.00,M,M,M,M,M,M,M,M,42.62,EHBK 031655Z AUTO 23012KT 9999 FEW031 SCT036 BKN042 09/07 Q1008 NOSIG,M
EHBK,2022-01-03 17:25,48.20,46.40,93.45,240.00,10.00,0.00,29.77,M,6.21,M,FEW,SCT,BKN,M,800.00,4400.00,4900.00,M,-RADZ,M,M,M,M,M,M,43.28,EHBK 031725Z AUTO 24010KT 210V290 9999 -RADZ FEW008 SCT044 BKN049 09/08 Q1008 NOSIG,M
EHBK,2022-01-03 17:55,48.20,46.40,93.45,240.00,10.00,0.00,29.74,M,6.21,M,FEW,SCT,BKN,M,900.00,1100.00,1300.00,M,M,M,M,M,M,M,M,43.28,EHBK 031755Z AUTO 24010KT 200V290 9999 FEW009 SCT011 BKN013 09/08 Q1007 BECMG BKN040,M
EHBK,2022-01-03 18:25,48.20,46.40,93.45,220.00,11.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,800.00,900.00,M,M,M,M,M,M,M,M,M,42.94,EHBK 031825Z AUTO 22011KT 9999 FEW008 SCT009 09/08 Q1007 BECMG NSC,M
EHBK,2022-01-03 18:55,48.20,46.40,93.45,230.00,8.00,0.00,29.74,M,6.21,M,FEW,SCT,BKN,M,900.00,1000.00,1500.00,M,M,M,M,M,M,M,M,44.07,EHBK 031855Z AUTO 23008KT 200V270 9999 FEW009 SCT010 BKN015 09/08 Q1007 BECMG NSC,M
EHBK,2022-01-03 19:25,48.20,46.40,93.45,230.00,9.00,0.00,29.71,M,6.21,M,FEW,SCT,M,M,1100.00,3000.00,M,M,-DZ,M,M,M,M,M,M,43.66,EHBK 031925Z AUTO 23009KT 9999 -DZ FEW011 SCT030 09/08 Q1006 NOSIG,M
EHBK,2022-01-03 19:55,48.20,46.40,93.45,220.00,12.00,0.00,29.71,M,6.21,M,FEW,M,M,M,800.00,M,M,M,DZ,M,M,M,M,M,M,42.62,EHBK 031955Z AUTO 22012KT 9999 DZ FEW008 09/08 Q1006 BECMG -RADZ,M
EHBK,2022-01-03 20:25,48.20,46.40,93.45,220.00,15.00,0.00,29.71,M,6.21,M,FEW,SCT,M,M,1000.00,4100.00,M,M,-RADZ,M,M,M,M,M,M,41.78,EHBK 032025Z AUTO 22015KT 190V250 9999 -RADZ FEW010/// SCT041/// 09/08 Q1006 REDZRA NOSIG,M
EHBK,2022-01-03 20:55,48.20,44.60,87.28,220.00,15.00,0.00,29.71,M,6.21,M,FEW,OVC,M,M,4300.00,4900.00,M,M,-RA,M,M,M,M,M,M,41.78,EHBK 032055Z AUTO 22015KT 9999 -RA FEW043 OVC049 09/07 Q1006 REDZRA NOSIG,M
EHBK,2022-01-03 21:25,46.40,44.60,93.40,220.00,14.00,0.00,29.71,M,6.21,M,FEW,SCT,BKN,M,900.00,2800.00,3200.00,M,DZ,M,M,M,M,M,M,39.72,EHBK 032125Z AUTO 22014KT 9999 DZ FEW009 SCT028 BKN032 08/07 Q1006 BECMG -RADZ,M
EHBK,2022-01-03 21:55,46.40,44.60,93.40,210.00,11.00,0.00,29.68,M,6.21,M,FEW,OVC,M,M,4200.00,4800.00,M,M,DZ,M,M,M,M,M,M,40.66,EHBK 032155Z AUTO 21011KT 9999 DZ FEW042/// OVC048/// 08/07 Q1005,M
EHBK,2022-01-03 22:25,46.40,44.60,93.40,200.00,10.00,0.00,29.68,M,6.21,M,SCT,SCT,OVC,M,3500.00,4000.00,4400.00,M,DZ,M,M,M,M,M,M,41.03,EHBK 032225Z AUTO 20010KT 9999 DZ SCT035 SCT040 OVC044 08/07 Q1005,M
EHBK,2022-01-03 22:55,44.60,44.60,100.00,200.00,10.00,0.00,29.65,M,6.21,M,FEW,M,M,M,4300.00,M,M,M,-RA,M,M,M,M,M,M,38.77,EHBK 032255Z AUTO 20010KT 9999 -RA FEW043 07/07 Q1004 REDZRA,M
EHBK,2022-01-03 23:25,44.60,42.80,93.35,200.00,11.00,0.00,29.65,M,6.21,M,SCT,OVC,M,M,3800.00,4300.00,M,M,-RA,M,M,M,M,M,M,38.39,EHBK 032325Z AUTO 20011KT 9999 -RA SCT038 OVC043 07/06 Q1004 REDZRA,M
EHBK,2022-01-03 23:55,44.60,42.80,93.35,200.00,10.00,0.00,29.62,M,6.21,M,FEW,OVC,M,M,3000.00,4000.00,M,M,-SHRA,M,M,M,M,M,M,38.77,EHBK 032355Z AUTO 20010KT 9999 -SHRA FEW030 OVC040 07/06 Q1003,M
EHBK,2022-01-04 00:25,44.60,42.80,93.35,210.00,8.00,0.00,29.62,M,6.21,M,SCT,BKN,M,M,3800.00,4900.00,M,M,-SHRA,M,M,M,M,M,M,39.63,EHBK 040025Z AUTO 21008KT 9999 -SHRA SCT038 BKN049 07/06 Q1003,M
EHBK,2022-01-04 00:55,44.60,42.80,93.35,200.00,9.00,0.00,29.59,M,6.21,M,FEW,BKN,M,M,3700.00,4700.00,M,M,-RADZ,M,M,M,M,M,M,39.18,EHBK 040055Z AUTO 20009KT 9999 -RADZ FEW037 BKN047 07/06 Q1002,M
EHBK,2022-01-04 01:25,44.60,42.80,93.35,200.00,10.00,0.00,29.59,M,6.21,M,SCT,OVC,M,M,200.00,4900.00,M,M,DZ,M,M,M,M,M,M,38.77,EHBK 040125Z AUTO 20010KT 9999 DZ SCT002 OVC049 07/06 Q1002,M
EHBK,2022-01-04 01:55,44.60,42.80,93.35,210.00,8.00,0.00,29.56,M,6.21,M,OVC,M,M,M,4400.00,M,M,M,-RADZ,M,M,M,M,M,M,39.63,EHBK 040155Z AUTO 21008KT 9999 -RADZ OVC044 07/06 Q1001,M
EHBK,2022-01-04 02:25,44.60,42.80,93.35,210.00,8.00,0.00,29.56,M,6.21,M,FEW,BKN,BKN,M,800.00,4400.00,4900.00,M,+DZ,M,M,M,M,M,M,39.63,EHBK 040225Z AUTO 21008KT 9999 +DZ FEW008 BKN044 BKN049 07/06 Q1001,M
EHBK,2022-01-04 02:55,44.60,42.80,93.35,200.00,9.00,0.00,29.53,M,6.21,M,FEW,SCT,BKN,M,200.00,800.00,4400.00,M,-RADZ,M,M,M,M,M,M,39.18,EHBK 040255Z AUTO 20009KT 9999 -RADZ FEW002 SCT008 BKN044 07/06 Q1000,M
EHBK,2022-01-04 03:25,44.60,42.80,93.35,190.00,7.00,0.00,29.53,M,6.21,M,FEW,SCT,BKN,M,200.00,300.00,3200.00,M,M,M,M,M,M,M,M,40.14,EHBK 040325Z AUTO 19007KT 9999 FEW002 SCT003 BKN032 07/06 Q1000,M
EHBK,2022-01-04 03:55,44.60,42.80,93.35,200.00,8.00,0.00,29.50,M,6.21,M,SCT,BKN,BKN,M,200.00,300.00,500.00,M,M,M,M,M,M,M,M,39.63,EHBK 040355Z AUTO 20008KT 9999 SCT002 BKN003 BKN005 07/06 Q0999,M
EHBK,2022-01-04 04:25,44.60,42.80,93.35,200.00,7.00,0.00,29.50,M,6.21,M,FEW,SCT,BKN,M,400.00,600.00,2300.00,M,M,M,M,M,M,M,M,40.14,EHBK 040425Z AUTO 20007KT 9999 FEW004 SCT006 BKN023 07/06 Q0999,M
EHBK,2022-01-04 04:55,44.60,42.80,93.35,200.00,7.00,0.00,29.47,M,6.21,M,SCT,BKN,OVC,M,700.00,800.00,1000.00,M,M,M,M,M,M,M,M,40.14,EHBK 040455Z AUTO 20007KT 9999 SCT007 BKN008 OVC010 07/06 Q0998 NOSIG,M
EHBK,2022-01-04 05:25,44.60,42.80,93.35,220.00,5.00,0.00,29.47,M,6.21,M,FEW,SCT,OVC,M,700.00,800.00,2300.00,M,M,M,M,M,M,M,M,41.36,EHBK 040525Z AUTO 22005KT 9999 FEW007 SCT008 OVC023 07/06 Q0998 NOSIG,M
EHBK,2022-01-04 05:55,44.60,42.80,93.35,220.00,5.00,0.00,29.47,M,6.21,M,FEW,OVC,M,M,400.00,2300.00,M,M,M,M,M,M,M,M,M,41.36,EHBK 040555Z AUTO 22005KT 9999 FEW004 OVC023 07/06 Q0998 NOSIG,M
EHBK,2022-01-04 06:25,44.60,42.80,93.35,200.00,6.00,0.00,29.47,M,6.21,M,FEW,OVC,M,M,600.00,2100.00,M,M,M,M,M,M,M,M,M,40.71,EHBK 040625Z AUTO 20006KT 9999 FEW006 OVC021 07/06 Q0998 NOSIG,M
EHBK,2022-01-04 06:55,44.60,42.80,93.35,210.00,5.00,0.00,29.44,M,6.21,M,FEW,OVC,M,M,800.00,2200.00,M,M,M,M,M,M,M,M,M,41.36,EHBK 040655Z AUTO 21005KT 9999 FEW008 OVC022 07/06 Q0997 NOSIG,M
EHBK,2022-01-04 07:25,44.60,42.80,93.35,200.00,7.00,0.00,29.44,M,6.21,M,OVC,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,40.14,EHBK 040725Z AUTO 20007KT 9999 OVC022 07/06 Q0997 NOSIG,M
EHBK,2022-01-04 07:55,44.60,42.80,93.35,210.00,7.00,0.00,29.44,M,6.21,M,OVC,M,M,M,2100.00,M,M,M,-UP,M,M,M,M,M,M,40.14,EHBK 040755Z AUTO 21007KT 9999 -UP OVC021 07/06 Q0997 NOSIG,M
EHBK,2022-01-04 08:25,44.60,42.80,93.35,220.00,7.00,0.00,29.44,M,5.59,M,FEW,BKN,BKN,M,500.00,700.00,800.00,M,-RA,M,M,M,M,M,M,40.14,EHBK 040825Z AUTO 22007KT 9000 -RA FEW005 BKN007 BKN008 07/06 Q0997 BECMG BKN020,M
EHBK,2022-01-04 08:55,44.60,42.80,93.35,200.00,8.00,0.00,29.44,M,4.97,M,FEW,SCT,BKN,M,200.00,600.00,2000.00,M,-DZRA,M,M,M,M,M,M,39.63,EHBK 040855Z AUTO 20008KT 160V250 8000 -DZRA FEW002 SCT006 BKN020 07/06 Q0997 REDZ NOSIG,M
EHBK,2022-01-04 09:25,44.60,42.80,93.35,220.00,8.00,0.00,29.44,M,6.21,M,FEW,SCT,BKN,M,400.00,600.00,1700.00,M,M,M,M,M,M,M,M,39.63,EHBK 040925Z AUTO 22008KT 9999 FEW004 SCT006 BKN017 07/06 Q0997 TEMPO BKN020,M
EHBK,2022-01-04 09:55,44.60,42.80,93.35,230.00,9.00,0.00,29.44,M,6.21,M,FEW,OVC,M,M,600.00,1900.00,M,M,M,M,M,M,M,M,M,39.18,EHBK 040955Z AUTO 23009KT 9999 FEW006 OVC019 07/06 Q0997 TEMPO BKN008,M
EHBK,2022-01-04 10:25,44.60,42.80,93.35,230.00,9.00,0.00,29.47,M,6.21,M,FEW,OVC,M,M,700.00,1600.00,M,M,M,M,M,M,M,M,M,39.18,EHBK 041025Z AUTO 23009KT 9999 FEW007 OVC016 07/06 Q0998 TEMPO BKN008,M
EHBK,2022-01-04 10:55,44.60,42.80,93.35,240.00,9.00,0.00,29.44,M,6.21,M,FEW,BKN,OVC,M,700.00,800.00,900.00,M,M,M,M,M,M,M,M,39.18,EHBK 041055Z AUTO 24009KT 210V270 9999 FEW007 BKN008 OVC009 07/06 Q0997 TEMPO BKN012,M
EHBK,2022-01-04 11:25,44.60,42.80,93.35,240.00,10.00,0.00,29.44,M,6.21,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,38.77,EHBK 041125Z AUTO 24010KT 190V270 9999 OVC007 07/06 Q0997 TEMPO BKN012,M
EHBK,2022-01-04 11:55,46.40,42.80,87.19,240.00,10.00,0.00,29.44,M,6.21,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,41.03,EHBK 041155Z AUTO 24010KT 210V280 9999 OVC007 08/06 Q0997 TEMPO BKN012,M
EHBK,2022-01-04 12:25,46.40,42.80,87.19,240.00,10.00,0.00,29.44,M,6.21,M,SCT,BKN,OVC,M,800.00,900.00,1000.00,M,M,M,M,M,M,M,M,41.03,EHBK 041225Z AUTO 24010KT 210V270 9999 SCT008 BKN009 OVC010 08/06 Q0997 TEMPO BKN012,M
EHBK,2022-01-04 12:55,46.40,42.80,87.19,240.00,9.00,0.00,29.44,M,6.21,M,SCT,OVC,M,M,800.00,1000.00,M,M,M,M,M,M,M,M,M,41.42,EHBK 041255Z AUTO 24009KT 210V280 9999 SCT008 OVC010 08/06 Q0997 TEMPO BKN008,M
EHBK,2022-01-04 13:25,46.40,42.80,87.19,240.00,9.00,0.00,29.44,M,6.21,M,BKN,OVC,M,M,900.00,1000.00,M,M,M,M,M,M,M,M,M,41.42,EHBK 041325Z AUTO 24009KT 210V290 9999 BKN009 OVC010 08/06 Q0997 TEMPO BKN012,M
EHBK,2022-01-04 13:55,46.40,42.80,87.19,240.00,10.00,0.00,29.44,M,6.21,M,BKN,OVC,M,M,1000.00,1200.00,M,M,M,M,M,M,M,M,M,41.03,COR EHBK 041355Z AUTO 24010KT 200V290 9999 BKN010 OVC012 08/06 Q0997 TEMPO BKN008,M
EHBK,2022-01-04 14:25,46.40,42.80,87.19,240.00,8.00,0.00,29.44,M,6.21,M,BKN,OVC,M,M,1000.00,1300.00,M,M,M,M,M,M,M,M,M,41.85,EHBK 041425Z AUTO 24008KT 210V290 9999 BKN010 OVC013 08/06 Q0997 TEMPO BKN008,M
EHBK,2022-01-04 14:55,46.40,42.80,87.19,240.00,9.00,0.00,29.44,M,6.21,M,BKN,OVC,M,M,1100.00,1300.00,M,M,-UP,M,M,M,M,M,M,41.42,EHBK 041455Z AUTO 24009KT 200V280 9999 -UP BKN011 OVC013 08/06 Q0997 TEMPO -SHRA -RA BKN008 FEW015CB,M
EHBK,2022-01-04 15:25,46.40,42.80,87.19,240.00,10.00,0.00,29.44,M,6.21,M,SCT,OVC,M,M,1300.00,1600.00,M,M,M,M,M,M,M,M,M,41.03,EHBK 041525Z AUTO 24010KT 210V280 9999 SCT013 OVC016 08/06 Q0997 REDZ TEMPO -SHRA -RA BKN008 FEW015CB,M
EHBK,2022-01-04 15:55,44.60,42.80,93.35,230.00,10.00,0.00,29.47,M,6.21,M,SCT,BKN,BKN,M,1000.00,1300.00,1600.00,M,-UP,M,M,M,M,M,M,38.77,EHBK 041555Z AUTO 23010KT 210V270 9999 -UP SCT010 BKN013 BKN016 07/06 Q0998 TEMPO -SHRA -RA BKN008 FEW015CB,M
EHBK,2022-01-04 16:25,44.60,42.80,93.35,250.00,6.00,0.00,29.47,M,6.21,M,BKN,BKN,FEW,M,600.00,700.00,1500.00,M,-RA,M,M,M,M,M,M,40.71,EHBK 041625Z AUTO 25006KT 220V300 9999 -RA BKN006 BKN007 FEW015CB 07/06 Q0998 REDZRA TEMPO 7000 -SHRA -RA FEW015CB,M
EHBK,2022-01-04 16:55,44.60,42.80,93.35,270.00,3.00,0.00,29.47,M,2.49,M,SCT,BKN,FEW,M,500.00,700.00,1500.00,M,+SHRA,M,M,M,M,M,M,43.09,EHBK 041655Z AUTO 27003KT 220V320 4000 +SHRA SCT005 BKN007 FEW015CB 07/06 Q0998 REDZ TEMPO 7000 SHRA RA BKN004 SCT015CB,M
EHBK,2022-01-04 17:25,44.60,42.80,93.35,250.00,5.00,0.00,29.47,M,6.21,M,FEW,SCT,BKN,M,700.00,900.00,1100.00,M,M,M,M,M,M,M,M,41.36,EHBK 041725Z AUTO 25005KT 220V290 9999 FEW007 SCT009 BKN011 07/06 Q0998 RERA TEMPO 7000 SHRA RA BKN004 SCT015CB,M
EHBK,2022-01-04 17:55,44.60,42.80,93.35,240.00,5.00,0.00,29.47,M,6.21,M,FEW,SCT,BKN,M,400.00,700.00,800.00,M,-DZ,M,M,M,M,M,M,41.36,EHBK 041755Z AUTO 24005KT 190V270 9999 -DZ FEW004 SCT007 BKN008 07/06 Q0998 REDZ TEMPO 7000 -SHRA -RA BKN008 FEW015CB,M
EHBK,2022-01-04 18:25,44.60,42.80,93.35,240.00,6.00,0.00,29.47,M,6.21,M,FEW,SCT,BKN,FEW,700.00,900.00,1000.00,1500.00,M,M,M,M,M,M,M,40.71,EHBK 041825Z AUTO 24006KT 9999 FEW007 SCT009 BKN010 FEW015CB 07/06 Q0998 TEMPO 7000 -SHRA -RA BKN008 FEW015CB,M
EHBK,2022-01-04 18:55,42.80,41.00,93.30,340.00,6.00,0.00,29.47,M,6.21,M,SCT,BKN,BKN,FEW,200.00,300.00,500.00,1500.00,DZ,M,M,M,M,M,M,38.54,COR EHBK 041855Z AUTO 34006KT 300V010 9999 DZ SCT002 BKN003 BKN005 FEW015CB 06/05 Q0998 TEMPO 7000 -SHRA -RA BKN006 FEW015CB,M
EHBK,2022-01-04 19:25,42.80,41.00,93.30,320.00,4.00,0.00,29.47,M,3.73,M,FEW,SCT,BKN,M,300.00,900.00,1500.00,M,+DZRA,M,M,M,M,M,M,40.03,EHBK 041925Z AUTO 32004KT 280V010 6000 +DZRA FEW003 SCT009 BKN015 06/05 Q0998 TEMPO 4000 RA BKN004,M
EHBK,2022-01-04 19:55,41.00,37.40,86.89,10.00,9.00,0.00,29.47,M,6.21,M,FEW,SCT,BKN,M,200.00,900.00,1000.00,M,-RADZ,M,M,M,M,M,M,34.70,EHBK 041955Z AUTO 01009KT 330V030 9999 -RADZ FEW002 SCT009 BKN010 05/03 Q0998 TEMPO 7000 RA BKN008,M
EHBK,2022-01-04 20:25,39.20,37.40,93.19,360.00,11.00,0.00,29.50,M,6.21,M,OVC,M,M,M,1600.00,M,M,M,-SHRA,M,M,M,M,M,M,31.57,EHBK 042025Z AUTO 36011KT 330V030 9999 -SHRA OVC016 04/03 Q0999 TEMPO 7000 RA BKN008,M
